"location","status_id","created_at","text"
"San Diego, CA","1117091783442190337",2019-04-13 15:46:50,"Anyone else find themselves telling friends they pay a ""sunshine tax"" in San Diego? <U+0001F64B><U+200D><U+2640><U+FE0F><U+2600><U+FE0F> https://t.co/5mSKa12RYA"
"Las Vegas, NV","1117091782121095171",2019-04-13 15:46:50,"House Chairman Says Treasury’s Reasons to Withhold Trump’s Tax Returns ‘Lack Merit’ https://t.co/bZ107fZcLB"
"Seattle, WA","1117091776647401472",2019-04-13 15:46:48,"@AndyGrewal Don't play that bs with me tax man."
"Kansas City, MO","1117091747052556288",2019-04-13 15:46:41,"Guys, I try to give ppl the benefit of the doubt &amp; trust that not everyone is a bad person. But after this tax season all I’ve learned is that when it comes to money people are so ugly and cruel. I’m all for helping ppl but what’s the point if they just treat you like shit"
"Cape Cod","1117091719697321989",2019-04-13 15:46:35,"Not only did these corporations pay no taxes, they got hefty refunds - AND YOU PAID for some   https://t.co/1j2XyjGeND"
"California, USA","1117091717457403905",2019-04-13 15:46:34,"IRS Addresses Top Tax Refund Myths As Tax Day Approaches https://t.co/jPsNKnmVKf https://t.co/pu1izrD2RO"
"Missoula, MT","1117091716882845696",2019-04-13 15:46:34,"Why do Tax Payers Have to Pay fines on Parking at library Parking when we pay for the Parking. https://t.co/h5NtG8owf9"
"Queens, NY","1117091688642748416",2019-04-13 15:46:27,"The Guardian: Democrats set new deadline for release of Trump tax returns.
https://t.co/kSIMSR0NfQ

via @GoogleNews"
"USA","1117091674595811328",2019-04-13 15:46:24,"@CoPckrFan @AlvondaHoward @RightWingWatch You’re right, it is, but doesn’t mean it’s not true. Educate yourself on what is really happening at the border. Plus, are you OK support kids other ppl have? I’m not. But that is what the left is using our tax paying $$ on. https://t.co/GbN9ET4EWp"
"Ocoee, FL","1117091666119286790",2019-04-13 15:46:22,"HEY, anyone in government with access to @realDonaldTrump ‘s tax returns, please, for the sake of the American people and press, release his tax returns.  We want to see the gutter and swamp he and his mob family have robbed and scammed over the years. We’re also talking to NY!"
"Maine, USA","1117091664533905408",2019-04-13 15:46:22,"Mnuchin argues that the IRS can't hand over Trump's tax returns because that would be political. I thought politics/impeachment was the only path to removing a sitting president because we can't use laws to indict them? A Catch22 will bring the U.S. down. https://t.co/PwxUKbdPus"
"Seattle, WA","1117091663292190720",2019-04-13 15:46:21,"@BJP4India have to learn to counter allegations quickly &amp; hit on the credibility of the sources &amp; people making allegations. Can't we find ten companies linked to congress RG, PC, AP which got tax break like reliance? @arunjaitley @narendramodi @AmitShah @rammadhavbjp"
"Reno, NV","1117091660930805760",2019-04-13 15:46:21,"@PoMaggieny @HuffPost It’s not criminal to not comply with an unconstitutional demand. They don’t have a right over his tax returns."
"Kewaskum, WI","1117066174855110656",2019-04-13 14:05:04,"@jaywilson76226 @EvanBLanning1 @NRO @DavidAFrench @BuckSexton B/c the way our taxation system is structured. Cities don’t have the resources to take on an influx of immigrants because the majority of their tax dollars go to federal and state levels. It’s designed to be a supply shock to fuck over people who are political opponents."
"Kewaskum, WI","1117091651535634432",2019-04-13 15:46:18,"@jaywilson76226 @EvanBLanning1 @NRO @DavidAFrench @BuckSexton Revenue will rise YOY when the economy is growing. The tax bill is adding to the deficit relative to what was in place beforehand. And agreed. Spending too much inefficiently."
"Kewaskum, WI","1117076231676100608",2019-04-13 14:45:02,"@Newount @jaywilson76226 @EvanBLanning1 @NRO @DavidAFrench @BuckSexton Alright well if this is your “real account” get better rhetoric then “you’re a racist.” There’s nothing racist about saying cities have lower tax revenues than states and the federal govt., because that’s a fact lol."
"Kewaskum, WI","1117085868823597056",2019-04-13 15:23:20,"@jaywilson76226 @EvanBLanning1 @NRO @DavidAFrench @BuckSexton Don’t get me wrong, I’m concerned about the debt. But I think if we want to focus on debt we need to talk about things like the most recent tax bill slashing revenues, two feckless wars, and record defense spending. Immigration is a minuscule issue relative to debt."
"Arizona, USA","1117091637660749824",2019-04-13 15:46:15,"Take these American traitors down along with the dictator @realDonaldTrump https://t.co/49479raY2c"
"HERKIMER, NY","1117091628446048258",2019-04-13 15:46:13,"You paid taxes. These corporations didn't. – Center for Public Integrity https://t.co/AI4xNNzQXQ"
"Saskatoon,SK Canada","1117091624213987329",2019-04-13 15:46:12,"Well Tyler look at their plan which include carbon capture and other technologies instead of a tax grab  just because JT says their is no plan he is just lying again https://t.co/rgDZEFbpLt"
"Burbank, CA","1117091618991906819",2019-04-13 15:46:11,"bc me at tax services https://t.co/7oCybDsRjq"
"United States","1117091615858987008",2019-04-13 15:46:10,"APRIL brings flowers and that Tax Day. The Washington Examiner had to say it: Republicans in 2017 passed Tax Cuts &amp; Jobs Act. Now ""no fewer than 4 out of every 5 taxpayer saw a
reduction thanks to the Law."" Give the good news to CNN, MSNBC, NBC, CBS, ABC, and Democrat-socialists https://t.co/PD02Jko5d4"
"Boulder, CO","1117091573353762816",2019-04-13 15:46:00,"What's with the second chances? Make a firm boundary, people. Stand up and hold him accountable. Put Mnuchin in jail. Get the tax returns NOW. No more second chances. Geeezus. https://t.co/hOcMwzO2bA"
"Oregon","1117091106443784193",2019-04-13 15:44:08,"@CNNPolitics “Most people in the bottom 20% income-wise will see little or no change in their tax liability, according to that report” because they pay little or no tax to begin with<U+0001F914>"
"Oregon","1117091552310882304",2019-04-13 15:45:55,"@CNNPolitics Due to Democrats lies..” But while most Americans got a tax cut, most people don't seem to understand they got one. According to an NBC News/Wall Street Journal poll out this week, only 17% of Americans think they're getting a tax cut while 28% said they will pay more.”"
"Grand Rapids, MI","1117091532820090881",2019-04-13 15:45:50,"@davidlparsons If not that, definitely the tax returns."
"San Jose, CA","1117091530227904512",2019-04-13 15:45:50,"Say goodbye to using free tax software next year btw, theres lobbyists working on forcing thru no free tax software. They want to force you to pay or do them via paper only."
"Kentucky","1117091486791872512",2019-04-13 15:45:39,"Cought them up Stevie boy or you are heading to jail.  This is the way you set up a contempt citation.  Read them the damn law.

https://t.co/6qK9WdXQSJ"
"Bentonville, Arkansas","1117091485894238208",2019-04-13 15:45:39,"<U+0001F602><U+0001F602><U+0001F602> Le Monde drops Rafale bombshell: French authorities cleared Anil Ambani's $162 million tax after NDA deal https://t.co/DSXel2fnyH via @indiatoday"
"San Diego, CA","1117091481561354241",2019-04-13 15:45:38,"@jmspool I have yet to hear from anyone blown away by their refund or the ease of use or understanding of new tax laws."
"South Park","1117091439177920513",2019-04-13 15:45:28,"@BernieSanders You have served as a Senator for years and have done nothing about these tax deals except talk. #retirenow"
"Columbus, OH","1117091410816245760",2019-04-13 15:45:21,"@AFROAMPHD You really shouldn’t tax shame those of us who still haven’t done their taxes by bragging about how early you are doing yours. :)

#BeBest"
"North Carolina,  USA","1117091375755997184",2019-04-13 15:45:13,"@MamaMaga4 @takethepith @Crazyrunningcp1 @charliekirk11 @realDonaldTrump Lol, you really don't understand what's going on here, do you? Individual tax returns have nothing to do with corporate tax returns. <U+0001F602> Also, if he is being audited (which is doubtful) there's no reason why he can't produce his tax returns."
"Merry Hill, NC","1117091362506252290",2019-04-13 15:45:10,"@TheModerateMan @realDonaldTrump Why don’t they require every politician to release they’re tax returns? They’ve failed every step to do damage to this president as it has all backfired on them. When are they gonna learn?"
"Washington, DC","1117091359754805248",2019-04-13 15:45:09,"Need help with taxes this year? Our Business Resources can help you and your #SmallBiz thrive during tax season and beyond: https://t.co/YZw6HhPlnX"
"Olympia, Washington","1117091356441235461",2019-04-13 15:45:08,"In this week’s edition of The Current: The budget debate, why a new capital gains income tax and graduated REET are bad ideas, and Democrats are divided on a consumer data bill. Read it here: https://t.co/sHVOZMunD1 #waleg"
"St. Paul Minnesota","1117091350804090880",2019-04-13 15:45:07,"How MN Congress members voted on Net Neutrality and Internet Tax Freedom https://t.co/pUn5kvaQr3"
"Washington, D.C.","1117091340406280192",2019-04-13 15:45:04,"House Democrats want a $2 TRILLION spending increase that refuses to fund any brand new huge tax breaks for America's wealthiest families but can’t even pass their own plan. We can’t afford it anyway because I have already given the 1% almost $10 TRILLION, and it’s not happening!"
"Bedford, NY","1117091339718549504",2019-04-13 15:45:04,"@RepRichardNeal What is the legislative purpose of your presidential tax return request?  No one sees one. You are going to lose."
"San Jose","1117091338883948547",2019-04-13 15:45:04,"FREE Tax Assistance From Tax-Aid begins at 10:00am at Dr. Martin Luther King Jr. Library. https://t.co/8SaU3NCSL8 https://t.co/WMP47CrZay"
"New York, USA","1117091336447041536",2019-04-13 15:45:03,"Donald Trump's Elder Sister Maryanne Retires as a Judge after Allegations of Tax Evasion 
#News #DonaldTrump #WorldNews #POTUS 
https://t.co/LYL7shgXaS"
"Chicago, IL","1117091335020769280",2019-04-13 15:45:03,"13 tax tips for the 2019 filing season's last weekend https://t.co/6i7y1WrnVg https://t.co/Rmq2HPwPLl"
"Canada","1117091330382008321",2019-04-13 15:45:02,"It looks like Leonardo DiCaprio's long in development remake of Akira is finally headed to the big screen https://t.co/L362jE3q1I https://t.co/16Ztjw0gtP"
"Indianapolis","1117091325650685952",2019-04-13 15:45:01,"#IHDC Rep. Lisa Beck: ""I am disappointed that there was little attention given to this innovative way to help pay down debt and encourage economic growth."" https://t.co/W6hvapgttS #INLegis @RepLisaBeck"
"Queens, NY","1117091295477030912",2019-04-13 15:44:54,"The tax gods took pity on me this year. 3 refunds in my future <U+0001F600><U+0001F600><U+0001F600>"
"Georgia, USA","1117091288413765633",2019-04-13 15:44:52,"@haplessdan I was talkin more along the lines of trying them set themselves up as a world government we don't need another EU on that worldwide level! Because they was talkin about trying to impose a tax on aircraft like they own the sky or something"
"Portland, Oregon","1117091245350744064",2019-04-13 15:44:42,"Why is @OregonGovBrown proposing to fix PERS by cutting teacher salaries through a new public employee tax? Is this the best we can do with supermajorities? It’s time to #TaxtheRich and corporations! #May8 #StrikeToWin #1u fight for #JobswithJustice https://t.co/8iEbPTwzlg"
"Manhattan, NY","1117091243929014273",2019-04-13 15:44:41,"@Josmar_Trujillo @NYCSpeakerCoJo Also for being outraged by Amazon's tax payer subsidies but complicit with Hudson Yards'."
"United States","1117088359652806657",2019-04-13 15:33:14,"@steph93065 @realDonaldTrump You are sadly misinformed. What is Trump afraid if?  The law requires the IRS to turn over the tax information but they are trying to keep the tax reports. What is Trump afraid if?  #ticktock"
"United States","1117091242913882112",2019-04-13 15:44:41,"@JudicialWatch What coup?  Because Trump says it that does not make it true. It is a smoke screen to turn the focus away from the Mueller report and his tax returns. Looks like that worked for you. #ticktock"
